"","stationname","Date","RFID","dailywt","birthDate","sex","breed","birthWeight","weather_factor","age"
"36651","Tremere",2019-12-19,"982 123531903954",641.56,"2011-10-09","female","Belmont Red",38,2,2994
"36652","Tremere",2019-12-19,"982 123531903964",587.86,"2012-10-02","female","Belmont Red",38,2,2635
"36653","Tremere",2019-12-19,"982 123518926331",577.29,"2011-07-16","female","Belmont Red",38,2,3079
"36654","Tremere",2019-12-19,"982 123531904046",451.27,"2017-11-16","female","Belmont Red",38,2,764
"36655","Tremere",2019-12-19,"982 123518925086",575.29,"2011-10-30","female","Belmont Red",38,2,2973
"36656","Tremere",2019-12-19,"982 123531904107",376.18,"2017-09-28","female","Belmont Red",38,2,813
"36657","Tremere",2019-12-19,"982 123723781152",678,"2010-10-24","female","Belmont Red",38,2,3344
"36658","Tremere",2019-12-19,"982 123531904067",451.29,"2017-10-11","female","Belmont Red",38,2,800
"36659","Tremere",2019-12-19,"982 123552415686",708.66,"2010-11-14","female","Unknown",38,2,3323
"36660","Tremere",2019-12-19,"982 000167929112",554,"2010-10-19","female","Belmont Red",38,2,3349
"36661","Tremere",2019-12-19,"982 123552415519",580.73,"2010-11-06","female","Unknown",38,2,3331
"36662","Tremere",2019-12-19,"982 123723780778",694.38,"2014-10-15","female","Belmont Red",38,2,1892
"36663","Tremere",2019-12-19,"982 123531904085",423.86,"2017-09-20","female","Belmont Red",38,2,821
"36664","Tremere",2019-12-19,"900 093000081249",595.26,"2014-11-04","female","Unknown",38,2,1872
"36665","Tremere",2019-12-19,"982 123531903663",386.27,"2017-10-24","female","Belmont Red",38,2,787
"36666","Tremere",2019-12-19,"982 123518925099",595.23,"2010-10-05","female","Belmont Red",38,2,3363
"36667","Tremere",2019-12-19,"982 123518924959",408.3,"2015-10-22","female","Unknown",38,2,1520
"36668","Tremere",2019-12-19,"982 123552415759",366.47,"2017-11-15","female","Unknown",38,2,765
"36669","Tremere",2019-12-19,"964 001006027725",535.43,"2014-11-22","female","Belmont Red",38,2,1854
"36670","Tremere",2019-12-19,"982 123552415520",466.08,"2013-02-15","female","Belmont Red",38,2,2499
"36671","Tremere",2019-12-19,"982 123531904061",450.36,"2017-09-23","female","Unknown",38,2,818
"36672","Tremere",2019-12-19,"982 123531903907",421.25,"2017-11-20","female","Belmont Red",38,2,760
"36673","Tremere",2019-12-19,"982 123531903669",426.13,"2017-10-25","female","Belmont Red",38,2,786
"36674","Tremere",2019-12-19,"982 123518925046",524.2,"2015-12-20","female","Belmont Red",38,2,1461
"36675","Tremere",2019-12-19,"982 123518925070",638.38,"2010-10-10","female","Belmont Red",38,2,3358
"36676","Tremere",2019-12-19,"951 000302938846",568.23,"2015-02-01","female","Unknown",38,2,1783
"36677","Tremere",2019-12-19,"982 123531904073",434.73,"2017-09-28","female","Unknown",38,2,813
"36678","Tremere",2019-12-19,"982 123723780514",528.66,"2014-10-30","female","Unknown",38,2,1877
"36679","Tremere",2019-12-19,"982 123518925416",467.79,"2015-12-23","female","Unknown",38,2,1458
"36680","Tremere",2019-12-19,"982 123531903675",450.8,"2017-11-05","female","Belmont Red",38,2,775
"36681","Tremere",2019-12-19,"982 123518924795",554.54,"2015-10-24","female","Belmont Red",38,2,1518
"36682","Tremere",2019-12-19,"982 123518924750",480.64,"2015-11-02","female","Unknown",38,2,1509
"36683","Tremere",2019-12-19,"982 123552415521",596.85,"2012-11-07","female","Belmont Red",38,2,2599
"36684","Tremere",2019-12-20,"982 123518925444",614.09,"2011-10-03","female","Belmont Red",38,2,3001
"36685","Tremere",2019-12-20,"964 001006027874",481.64,"2014-11-02","female","Belmont Red",38,2,1875
"36686","Tremere",2019-12-20,"964 001006027337",501.14,"2014-10-20","female","Belmont Red",38,2,1888
"36687","Tremere",2019-12-20,"982 123531904056",446.8,"2017-09-26","female","Belmont Red",38,2,816
"36688","Tremere",2019-12-20,"982 123518924750",478.07,"2015-11-02","female","Unknown",38,2,1510
"36689","Tremere",2019-12-20,"982 123531904085",439.38,"2017-09-20","female","Belmont Red",38,2,822
"36690","Tremere",2019-12-20,"982 123531903675",441.93,"2017-11-05","female","Belmont Red",38,2,776
"36691","Tremere",2019-12-20,"982 123531904046",426.29,"2017-11-16","female","Belmont Red",38,2,765
"36692","Tremere",2019-12-20,"982 123531904052",432.53,"2017-10-03","female","Belmont Red",38,2,809
"36693","Tremere",2019-12-20,"982 123518925096",609.43,"2010-10-07","female","Unknown",38,2,3362
"36694","Tremere",2019-12-20,"900 093000081901",544.23,"2014-11-05","female","Unknown",38,2,1872
"36695","Tremere",2019-12-20,"964 001006027725",546.92,"2014-11-22","female","Belmont Red",38,2,1855
"36696","Tremere",2019-12-20,"982 123518925067",687.13,"2010-10-22","female","Belmont Red",38,2,3347
"36697","Tremere",2019-12-20,"982 123518926331",567.02,"2011-07-16","female","Belmont Red",38,2,3080
"36698","Tremere",2019-12-20,"982 123531904079",383.87,"2017-11-18","female","Belmont Red",38,2,763
"36699","Tremere",2019-12-20,"982 123531904073",424.33,"2017-09-28","female","Unknown",38,2,814
"36700","Tremere",2019-12-20,"982 123723780499",613.4,"2011-07-11","female","Unknown",38,2,3085
"36701","Tremere",2019-12-20,"982 123531904061",450.46,"2017-09-23","female","Unknown",38,2,819
"36702","Tremere",2019-12-20,"982 123531904067",446.38,"2017-10-11","female","Belmont Red",38,2,801
"36703","Tremere",2019-12-20,"982 123531903954",643.54,"2011-10-09","female","Belmont Red",38,2,2995
"36704","Tremere",2019-12-20,"982 123552415535",589.5,"2012-10-05","female","Belmont Red",38,2,2633
"36705","Tremere",2019-12-20,"982 123518925046",533.29,"2015-12-20","female","Belmont Red",38,2,1462
"36706","Tremere",2019-12-20,"982 123723780514",510.92,"2014-10-30","female","Unknown",38,2,1878
"36707","Tremere",2019-12-20,"982 123531903669",421.43,"2017-10-25","female","Belmont Red",38,2,787
"36708","Tremere",2019-12-20,"982 123531904107",339.78,"2017-09-28","female","Belmont Red",38,2,814
"36709","Tremere",2019-12-21,"982 123531904059",427.53,"2017-09-25","female","Belmont Red",38,2,818
"36710","Tremere",2019-12-21,"982 123531904082",389.35,"2017-10-12","female","Belmont Red",38,2,801
"36711","Tremere",2019-12-21,"982 123531904067",468.62,"2017-10-11","female","Belmont Red",38,2,802
"36712","Tremere",2019-12-21,"982 123552415686",687.91,"2010-11-14","female","Unknown",38,2,3325
"36713","Tremere",2019-12-21,"982 000167929243",607.79,"2011-01-15","female","Belmont Red",38,2,3263
"36714","Tremere",2019-12-21,"900 093000081901",502.33,"2014-11-05","female","Unknown",38,2,1873
"36715","Tremere",2019-12-21,"982 123531904068",464.3,"2017-10-12","female","Unknown",38,2,801
"36716","Tremere",2019-12-21,"982 123518925067",718.46,"2010-10-22","female","Belmont Red",38,2,3348
"36717","Tremere",2019-12-21,"982 123518924750",487.3,"2015-11-02","female","Unknown",38,2,1511
"36718","Tremere",2019-12-21,"982 123518925444",634.43,"2011-10-03","female","Belmont Red",38,2,3002
"36719","Tremere",2019-12-21,"982 123531903660",420.64,"2017-10-17","female","Belmont Red",38,2,796
"36720","Tremere",2019-12-21,"982 123518924866",530.18,"2015-10-17","female","Belmont Red",38,2,1527
"36721","Tremere",2019-12-21,"982 123518925031",574.64,"2015-11-02","female","Unknown",38,2,1511
"36722","Tremere",2019-12-21,"982 123531904079",370.6,"2017-11-18","female","Belmont Red",38,2,764
"36723","Tremere",2019-12-21,"982 123531904061",445.75,"2017-09-23","female","Unknown",38,2,820
"36724","Tremere",2019-12-21,"982 123552415679",623.06,"2010-10-10","female","Belmont Red",38,2,3360
"36725","Tremere",2019-12-21,"982 123552415554",634.85,"2012-09-05","female","Belmont Red",38,2,2664
"36726","Tremere",2019-12-21,"982 123531904107",365.8,"2017-09-28","female","Belmont Red",38,2,815
"36727","Tremere",2019-12-21,"982 123723780859",604.8,"2010-10-10","female","Unknown",38,2,3360
"36728","Tremere",2019-12-21,"982 123518925086",583.13,"2011-10-30","female","Belmont Red",38,2,2975
"36729","Tremere",2019-12-21,"982 123531903663",392.76,"2017-10-24","female","Belmont Red",38,2,789
"36730","Tremere",2019-12-21,"982 123518924899",557.33,"2015-10-17","female","Unknown",38,2,1527
"36731","Tremere",2019-12-21,"982 123518925083",674.75,"2011-10-11","female","Unknown",38,2,2994
"36732","Tremere",2019-12-21,"982 123531904085",431.8,"2017-09-20","female","Belmont Red",38,2,823
"36733","Tremere",2019-12-21,"982 123531904046",437,"2017-11-16","female","Belmont Red",38,2,766
"36734","Tremere",2019-12-21,"982 123531903587",455.8,"2017-10-07","female","Belmont Red",38,2,806
"36735","Tremere",2019-12-21,"982 123552415521",646.08,"2012-11-07","female","Belmont Red",38,2,2601
"36736","Tremere",2019-12-21,"982 123531903669",441.14,"2017-10-25","female","Belmont Red",38,2,788
"36737","Tremere",2019-12-21,"982 123518925065",653.42,"2012-11-01","female","Belmont Red",38,2,2607
"36738","Tremere",2019-12-21,"982 123518925087",752,"2011-10-01","female","Unknown",38,2,3004
"36739","Tremere",2019-12-21,"982 123531904060",427.85,"2017-10-05","female","Unknown",38,2,808
"36740","Tremere",2019-12-21,"982 123552415520",470.17,"2013-02-15","female","Belmont Red",38,2,2501
"36741","Tremere",2019-12-21,"964 001006027725",534.5,"2014-11-22","female","Belmont Red",38,2,1856
"36742","Tremere",2019-12-21,"982 123518925046",522.46,"2015-12-20","female","Belmont Red",38,2,1463
"36743","Tremere",2019-12-21,"982 123531903640",430.12,"2017-10-08","female","Unknown",38,2,805
"36744","Tremere",2019-12-21,"982 123723781152",666.97,"2010-10-24","female","Belmont Red",38,2,3346
"36745","Tremere",2019-12-21,"982 123531903481",429.29,"2017-10-15","female","Belmont Red",38,2,798
"36746","Tremere",2019-12-21,"982 123552415556",530.01,"2012-10-16","female","Belmont Red",38,2,2623
"36747","Tremere",2019-12-21,"982 123723780778",690.08,"2014-10-15","female","Belmont Red",38,2,1894
"36748","Tremere",2019-12-21,"982 123552415687",642.5,"2010-10-30","female","Unknown",38,2,3340
"36749","Tremere",2019-12-21,"964 001006027337",498.87,"2014-10-20","female","Belmont Red",38,2,1889
"36750","Tremere",2019-12-21,"982 123531903903",422.65,"2017-10-16","female","Belmont Red",38,2,797
"36751","Tremere",2019-12-21,"982 123518924795",544,"2015-10-24","female","Belmont Red",38,2,1520
"36752","Tremere",2019-12-21,"982 123518926331",561.79,"2011-07-16","female","Belmont Red",38,2,3081
"36753","Tremere",2019-12-21,"982 123531904056",450.88,"2017-09-26","female","Belmont Red",38,2,817
"36754","Tremere",2019-12-21,"900 093000066881",516.83,"2014-11-08","female","Belmont Red",38,2,1870
"36755","Tremere",2019-12-21,"982 123531904073",439.27,"2017-09-28","female","Unknown",38,2,815
"36756","Tremere",2019-12-21,"982 123531903675",432.5,"2017-11-05","female","Belmont Red",38,2,777
"36757","Tremere",2019-12-21,"900 093000085073",511.2,"2014-11-18","female","Unknown",38,2,1860
"36758","Tremere",2019-12-21,"982 123518925098",611.36,"2011-09-25","female","Belmont Red",38,2,3010
"36759","Tremere",2019-12-21,"982 123518925070",637,"2010-10-10","female","Belmont Red",38,2,3360
"36760","Tremere",2019-12-21,"982 123531903981",646.57,"2011-10-27","female","Unknown",38,2,2978
"36761","Tremere",2019-12-21,"982 123531904052",424.6,"2017-10-03","female","Belmont Red",38,2,810
"36762","Tremere",2019-12-21,"982 123531903907",412.73,"2017-11-20","female","Belmont Red",38,2,762
"36763","Tremere",2019-12-21,"982 123531903958",668.8,"2011-10-10","female","Belmont Red",38,2,2995
"36764","Tremere",2019-12-21,"982 123518925096",616,"2010-10-07","female","Unknown",38,2,3363
"36765","Tremere",2019-12-21,"982 123552415535",556.53,"2012-10-05","female","Belmont Red",38,2,2634
"36766","Tremere",2019-12-22,"982 123531903903",437.64,"2017-10-16","female","Belmont Red",38,2,798
"36767","Tremere",2019-12-22,"982 123531904068",450.82,"2017-10-12","female","Unknown",38,2,802
"36768","Tremere",2019-12-22,"982 123518925087",735,"2011-10-01","female","Unknown",38,2,3005
"36769","Tremere",2019-12-22,"982 123531903964",647.08,"2012-10-02","female","Belmont Red",38,2,2638
"36770","Tremere",2019-12-22,"982 123518924959",423.5,"2015-10-22","female","Unknown",38,2,1523
"36771","Tremere",2019-12-22,"982 123531904061",440.58,"2017-09-23","female","Unknown",38,2,821
"36772","Tremere",2019-12-22,"982 123518925065",645.07,"2012-11-01","female","Belmont Red",38,2,2608
"36773","Tremere",2019-12-22,"982 123531904059",414.08,"2017-09-25","female","Belmont Red",38,2,819
"36774","Tremere",2019-12-22,"982 123531904046",424.44,"2017-11-16","female","Belmont Red",38,2,767
"36775","Tremere",2019-12-22,"982 123518925099",661,"2010-10-05","female","Belmont Red",38,2,3366
"36776","Tremere",2019-12-22,"982 123518924997",507.35,"2015-10-30","female","Unknown",38,2,1515
"36777","Tremere",2019-12-22,"982 123552415554",599.4,"2012-09-05","female","Belmont Red",38,2,2665
"36778","Tremere",2019-12-22,"982 123552415686",738.56,"2010-11-14","female","Unknown",38,2,3326
"36779","Tremere",2019-12-22,"982 123531904052",406.06,"2017-10-03","female","Belmont Red",38,2,811
"36780","Tremere",2019-12-22,"982 123518925096",614.08,"2010-10-07","female","Unknown",38,2,3364
"36781","Tremere",2019-12-22,"982 123552415556",564.26,"2012-10-16","female","Belmont Red",38,2,2624
"36782","Tremere",2019-12-22,"982 123531904107",374.13,"2017-09-28","female","Belmont Red",38,2,816
"36783","Tremere",2019-12-22,"982 123518925046",553.64,"2015-12-20","female","Belmont Red",38,2,1464
"36784","Tremere",2019-12-22,"982 123518925444",602.43,"2011-10-03","female","Belmont Red",38,2,3003
"36785","Tremere",2019-12-23,"982 123531904082",391.13,"2017-10-12","female","Belmont Red",38,2,803
"36786","Tremere",2019-12-23,"900 116003183031",581.42,"2015-11-03","female","Belmont Red",38,2,1512
"36787","Tremere",2019-12-23,"982 123531903903",432.35,"2017-10-16","female","Belmont Red",38,2,799
"36788","Tremere",2019-12-23,"982 123518926331",551.33,"2011-07-16","female","Belmont Red",38,2,3083
"36789","Tremere",2019-12-23,"982 123531904067",417.38,"2017-10-11","female","Belmont Red",38,2,804
"36790","Tremere",2019-12-23,"982 000167929112",571.11,"2010-10-19","female","Belmont Red",38,2,3353
"36791","Tremere",2019-12-23,"982 123475155398",640.47,"2012-10-15","female","Belmont Red",38,2,2626
"36792","Tremere",2019-12-23,"982 123518924866",524.73,"2015-10-17","female","Belmont Red",38,2,1529
"36793","Tremere",2019-12-23,"982 123518925070",628.06,"2010-10-10","female","Belmont Red",38,2,3362
"36794","Tremere",2019-12-23,"982 123531904079",356.78,"2017-11-18","female","Belmont Red",38,2,766
"36795","Tremere",2019-12-23,"982 123518924899",517.05,"2015-10-17","female","Unknown",38,2,1529
"36796","Tremere",2019-12-23,"982 123552415554",587,"2012-09-05","female","Belmont Red",38,2,2666
"36797","Tremere",2019-12-23,"982 123531903972",700.99,"2012-10-23","female","Belmont Red",38,2,2618
"36798","Tremere",2019-12-23,"982 123518925046",525.89,"2015-12-20","female","Belmont Red",38,2,1465
"36799","Tremere",2019-12-23,"982 123531904085",424.55,"2017-09-20","female","Belmont Red",38,2,825
"36800","Tremere",2019-12-23,"982 123552415556",509.54,"2012-10-16","female","Belmont Red",38,2,2625
"36801","Tremere",2019-12-23,"964 001006027337",494.27,"2014-10-20","female","Belmont Red",38,2,1891
"36802","Tremere",2019-12-23,"982 123531903587",460.18,"2017-10-07","female","Belmont Red",38,2,808
"36803","Tremere",2019-12-23,"982 123531904061",443.35,"2017-09-23","female","Unknown",38,2,822
"36804","Tremere",2019-12-23,"982 123531904107",364.64,"2017-09-28","female","Belmont Red",38,2,817
"36805","Tremere",2019-12-23,"982 123531903481",400.1,"2017-10-15","female","Belmont Red",38,2,800
"36806","Tremere",2019-12-24,"982 123531904052",408.44,"2017-10-03","female","Belmont Red",38,2,813
"36807","Tremere",2019-12-24,"982 123723780859",632.2,"2010-10-10","female","Unknown",38,2,3363
"36808","Tremere",2019-12-24,"900 093000085073",471.64,"2014-11-18","female","Unknown",38,2,1863
"36809","Tremere",2019-12-24,"982 123518925083",689.93,"2011-10-11","female","Unknown",38,2,2997
"36810","Tremere",2019-12-24,"982 000186097482",733.73,"2012-11-20","female","Belmont Red",38,2,2591
"36811","Tremere",2019-12-24,"982 123518925072",577.07,"2015-12-23","female","Belmont Red",38,2,1463
"36812","Tremere",2019-12-24,"951 000502702035",486.4,"2016-03-01","female","Unknown",38,2,1394
"36813","Tremere",2019-12-24,"982 123552415521",611.46,"2012-11-07","female","Belmont Red",38,2,2604
"36814","Tremere",2019-12-24,"900 093000081901",527.2,"2014-11-05","female","Unknown",38,2,1876
"36815","Tremere",2019-12-24,"982 123518924795",576.08,"2015-10-24","female","Belmont Red",38,2,1523
"36816","Tremere",2019-12-24,"982 123552415520",466.46,"2013-02-15","female","Belmont Red",38,2,2504
"36817","Tremere",2019-12-24,"982 123518925416",466.2,"2015-12-23","female","Unknown",38,2,1463
"36818","Tremere",2019-12-24,"982 123531903972",686.12,"2012-10-23","female","Belmont Red",38,2,2619
"36819","Tremere",2019-12-24,"982 123531904067",450.31,"2017-10-11","female","Belmont Red",38,2,805
"36820","Tremere",2019-12-24,"982 123723781152",684,"2010-10-24","female","Belmont Red",38,2,3349
"36821","Tremere",2019-12-24,"982 123552415556",523.62,"2012-10-16","female","Belmont Red",38,2,2626
"36822","Tremere",2019-12-24,"982 123531904060",430.54,"2017-10-05","female","Unknown",38,2,811
"36823","Tremere",2019-12-24,"982 123518924867",511.07,"2015-10-11","female","Belmont Red",38,2,1536
"36824","Tremere",2019-12-24,"900 093000099132",669.31,"2014-10-04","female","Belmont Red",38,2,1908
"36825","Tremere",2019-12-25,"982 123531903663",377.57,"2017-10-24","female","Belmont Red",38,2,793
"36826","Tremere",2019-12-25,"982 123552415686",656.91,"2010-11-14","female","Unknown",38,2,3329
"36827","Tremere",2019-12-25,"982 123531904059",430.47,"2017-09-25","female","Belmont Red",38,2,822
"36828","Tremere",2019-12-25,"982 123531904061",426.25,"2017-09-23","female","Unknown",38,2,824
"36829","Tremere",2019-12-25,"982 123531904107",355.82,"2017-09-28","female","Belmont Red",38,2,819
"36830","Tremere",2019-12-25,"982 123531904046",432.28,"2017-11-16","female","Belmont Red",38,2,770
"36831","Tremere",2019-12-25,"982 123723780778",647.67,"2014-10-15","female","Belmont Red",38,2,1898
"36832","Tremere",2019-12-25,"982 123518924767",570.93,"2015-11-02","female","Belmont Red",38,2,1515
"36833","Tremere",2019-12-25,"982 123531903481",397.71,"2017-10-15","female","Belmont Red",38,2,802
"36834","Tremere",2019-12-25,"964 001006027337",535.08,"2014-10-20","female","Belmont Red",38,2,1893
"36835","Tremere",2019-12-25,"982 123531903972",660.33,"2012-10-23","female","Belmont Red",38,2,2620
"36836","Tremere",2019-12-25,"982 123531904079",377.86,"2017-11-18","female","Belmont Red",38,2,768
"36837","Tremere",2019-12-25,"982 123531903660",429,"2017-10-17","female","Belmont Red",38,2,800
"36838","Tremere",2019-12-25,"982 123531904060",426.35,"2017-10-05","female","Unknown",38,2,812
"36839","Tremere",2019-12-25,"982 123531904067",427.53,"2017-10-11","female","Belmont Red",38,2,806
"36840","Tremere",2019-12-25,"982 123531904085",420.7,"2017-09-20","female","Belmont Red",38,2,827
"36841","Tremere",2019-12-25,"982 123531904056",440.6,"2017-09-26","female","Belmont Red",38,2,821
"36842","Tremere",2019-12-25,"982 123531904082",396.22,"2017-10-12","female","Belmont Red",38,2,805
"36843","Tremere",2019-12-25,"982 123531903640",411.58,"2017-10-08","female","Unknown",38,2,809
"36844","Tremere",2019-12-25,"982 123723780859",623.47,"2010-10-10","female","Unknown",38,2,3364
"36845","Tremere",2019-12-25,"982 123531904052",399,"2017-10-03","female","Belmont Red",38,2,814
"36846","Tremere",2019-12-25,"982 123552415730",290.83,"2017-10-15","female","Unknown",38,2,802
"36847","Tremere",2019-12-25,"982 123518925070",647.06,"2010-10-10","female","Belmont Red",38,2,3364
"36848","Tremere",2019-12-25,"982 123723780743",603.6,"2012-11-14","female","Unknown",38,2,2598
"36849","Tremere",2019-12-25,"982 123531903903",410.58,"2017-10-16","female","Belmont Red",38,2,801
"36850","Tremere",2019-12-25,"982 123518926331",537.05,"2011-07-16","female","Belmont Red",38,2,3085
"36851","Tremere",2019-12-25,"982 123531903907",415.23,"2017-11-20","female","Belmont Red",38,2,766
"36852","Tremere",2019-12-26,"982 123531904059",395.31,"2017-09-25","female","Belmont Red",38,2,823
"36853","Tremere",2019-12-26,"982 123531904067",426.47,"2017-10-11","female","Belmont Red",38,2,807
"36854","Tremere",2019-12-26,"982 123531904107",341.05,"2017-09-28","female","Belmont Red",38,2,820
"36855","Tremere",2019-12-26,"982 123531903675",432.25,"2017-11-05","female","Belmont Red",38,2,782
"36856","Tremere",2019-12-26,"982 123531903587",417.07,"2017-10-07","female","Belmont Red",38,2,811
"36857","Tremere",2019-12-26,"982 123531904073",439.73,"2017-09-28","female","Unknown",38,2,820
"36858","Tremere",2019-12-26,"982 123531904060",417.6,"2017-10-05","female","Unknown",38,2,813
"36859","Tremere",2019-12-26,"982 123552415759",370.67,"2017-11-15","female","Unknown",38,2,772
"36860","Tremere",2019-12-26,"982 123531903907",399,"2017-11-20","female","Belmont Red",38,2,767
"36861","Tremere",2019-12-26,"982 123531904052",378.68,"2017-10-03","female","Belmont Red",38,2,815
"36862","Tremere",2019-12-26,"982 123531903903",406.65,"2017-10-16","female","Belmont Red",38,2,802
"36863","Tremere",2019-12-26,"982 123531904056",407.14,"2017-09-26","female","Belmont Red",38,2,822
"36864","Tremere",2019-12-26,"982 123531903660",397.42,"2017-10-17","female","Belmont Red",38,2,801
"36865","Tremere",2019-12-26,"982 123531904061",409.89,"2017-09-23","female","Unknown",38,2,825
"36866","Tremere",2019-12-26,"982 123531904082",379.75,"2017-10-12","female","Belmont Red",38,2,806
"36867","Tremere",2019-12-26,"982 123531903481",393.24,"2017-10-15","female","Belmont Red",38,2,803
"36868","Tremere",2019-12-26,"982 123552415554",565.58,"2012-09-05","female","Belmont Red",38,2,2669
"36869","Tremere",2019-12-27,"982 123531904107",350.09,"2017-09-28","female","Belmont Red",38,2,821
"36870","Tremere",2019-12-27,"982 123552415759",360.94,"2017-11-15","female","Unknown",38,2,773
"36871","Tremere",2019-12-27,"982 123531903675",407.54,"2017-11-05","female","Belmont Red",38,2,783
"36872","Tremere",2019-12-27,"982 123531904059",406.78,"2017-09-25","female","Belmont Red",38,2,824
"36873","Tremere",2019-12-27,"982 123518924899",527.3,"2015-10-17","female","Unknown",38,2,1533
"36874","Tremere",2019-12-27,"982 123531903903",405.48,"2017-10-16","female","Belmont Red",38,2,803
"36875","Tremere",2019-12-27,"982 123531903907",411.71,"2017-11-20","female","Belmont Red",38,2,768
"36876","Tremere",2019-12-27,"982 123531903640",397.72,"2017-10-08","female","Unknown",38,2,811
"36877","Tremere",2019-12-27,"982 123723780743",604.27,"2012-11-14","female","Unknown",38,2,2600
"36878","Tremere",2019-12-27,"982 123531904052",400.2,"2017-10-03","female","Belmont Red",38,2,816
"36879","Tremere",2019-12-27,"982 123518925083",716.82,"2011-10-11","female","Unknown",38,2,3000
"36880","Tremere",2019-12-27,"982 123552415520",466.58,"2013-02-15","female","Belmont Red",38,2,2507
"36881","Tremere",2019-12-27,"982 123531904060",429.6,"2017-10-05","female","Unknown",38,2,814
"36882","Tremere",2019-12-27,"982 123518925070",623.5,"2010-10-10","female","Belmont Red",38,2,3366
"36883","Tremere",2019-12-27,"982 123531903587",455.2,"2017-10-07","female","Belmont Red",38,2,812
"36884","Tremere",2019-12-27,"982 123531903660",404,"2017-10-17","female","Belmont Red",38,2,802
"36885","Tremere",2019-12-27,"982 123531904061",423.23,"2017-09-23","female","Unknown",38,2,826
"36886","Tremere",2019-12-27,"982 123531903669",433.73,"2017-10-25","female","Belmont Red",38,2,794
"36887","Tremere",2019-12-27,"982 123531904082",385.23,"2017-10-12","female","Belmont Red",38,2,807
"36888","Tremere",2019-12-27,"982 123531904079",362.47,"2017-11-18","female","Belmont Red",38,2,770
"36889","Tremere",2019-12-27,"982 123531904056",423,"2017-09-26","female","Belmont Red",38,2,823
"36890","Tremere",2019-12-27,"982 123531903481",390.37,"2017-10-15","female","Belmont Red",38,2,804
"36891","Tremere",2019-12-27,"982 123531904067",422.68,"2017-10-11","female","Belmont Red",38,2,808
"36892","Tremere",2019-12-28,"982 123531903640",396.6,"2017-10-08","female","Unknown",38,2,812
"36893","Tremere",2019-12-28,"982 123552415759",377.65,"2017-11-15","female","Unknown",38,2,774
"36894","Tremere",2019-12-28,"982 123531903587",448.87,"2017-10-07","female","Belmont Red",38,2,813
"36895","Tremere",2019-12-28,"982 123531903481",387.23,"2017-10-15","female","Belmont Red",38,2,805
"36896","Tremere",2019-12-28,"982 123531904056",415.24,"2017-09-26","female","Belmont Red",38,2,824
"36897","Tremere",2019-12-28,"982 123518924866",525.38,"2015-10-17","female","Belmont Red",38,2,1534
"36898","Tremere",2019-12-28,"982 123531904079",376.2,"2017-11-18","female","Belmont Red",38,2,771
"36899","Tremere",2019-12-28,"982 123531903907",445.75,"2017-11-20","female","Belmont Red",38,2,769
"36900","Tremere",2019-12-28,"982 123552415520",458.68,"2013-02-15","female","Belmont Red",38,2,2508
"36901","Tremere",2019-12-28,"964 001006027337",520.6,"2014-10-20","female","Belmont Red",38,2,1896
"36902","Tremere",2019-12-28,"982 123531903903",409.59,"2017-10-16","female","Belmont Red",38,2,804
"36903","Tremere",2019-12-28,"982 123531904082",377.33,"2017-10-12","female","Belmont Red",38,2,808
"36904","Tremere",2019-12-28,"982 123552415556",506.72,"2012-10-16","female","Belmont Red",38,2,2630
"36905","Tremere",2019-12-28,"982 123531903669",445.33,"2017-10-25","female","Belmont Red",38,2,795
"36906","Tremere",2019-12-28,"982 123531903675",450.27,"2017-11-05","female","Belmont Red",38,2,784
"36907","Tremere",2019-12-28,"982 123531904052",389.69,"2017-10-03","female","Belmont Red",38,2,817
"36908","Tremere",2019-12-28,"982 123531904085",414.73,"2017-09-20","female","Belmont Red",38,2,830
"36909","Tremere",2019-12-28,"982 123531904061",424.14,"2017-09-23","female","Unknown",38,2,827
"36910","Tremere",2019-12-28,"982 123518925070",601.01,"2010-10-10","female","Belmont Red",38,2,3367
"36911","Tremere",2019-12-29,"982 123723780778",654.54,"2014-10-15","female","Belmont Red",38,2,1902
"36912","Tremere",2019-12-29,"982 123531904107",340.91,"2017-09-28","female","Belmont Red",38,2,823
"36913","Tremere",2019-12-29,"982 123531904061",415.27,"2017-09-23","female","Unknown",38,2,828
"36914","Tremere",2019-12-29,"982 123531904059",407.03,"2017-09-25","female","Belmont Red",38,2,826
"36915","Tremere",2019-12-29,"982 123531903972",668.27,"2012-10-23","female","Belmont Red",38,2,2624
"36916","Tremere",2019-12-29,"982 123531904002",587.58,"2015-12-12","female","Belmont Red",38,2,1479
"36917","Tremere",2019-12-29,"982 123531903907",411.21,"2017-11-20","female","Belmont Red",38,2,770
"36918","Tremere",2019-12-29,"982 123531903903",410.01,"2017-10-16","female","Belmont Red",38,2,805
"36919","Tremere",2019-12-29,"982 123531904082",391.18,"2017-10-12","female","Belmont Red",38,2,809
"36920","Tremere",2019-12-29,"982 123531904052",401.39,"2017-10-03","female","Belmont Red",38,2,818
"36921","Tremere",2019-12-29,"982 123531903669",391.54,"2017-10-25","female","Belmont Red",38,2,796
"36922","Tremere",2019-12-29,"982 123531904079",356.08,"2017-11-18","female","Belmont Red",38,2,772
"36923","Tremere",2019-12-29,"982 123531903587",451.05,"2017-10-07","female","Belmont Red",38,2,814
"36924","Tremere",2019-12-29,"982 123531903675",429.5,"2017-11-05","female","Belmont Red",38,2,785
